TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
259.49,1,2,418,44,2,72.0,2,292.0,1.0,7320.61,1
726.26,1,29,371,34,2,57.0,2,147.0,1.0,2150.38,2
568.68,1,15,275,74,0,72.0,2,101.0,1.0,2940.04,2
77.57,1,1,426,90,2,49.0,3,225.0,1.0,12801.93,1
999.28,1,4,31,49,2,29.0,1,40.0,1.0,4272.41,0
14.16,0,28,645,75,1,74.0,2,290.0,1.0,5399.76,1
1142.83,0,29,476,27,1,61.0,2,48.0,1.0,2467.39,2
61.33,1,33,196,17,0,27.0,1,129.0,1.0,7537.4,3
27.64,1,27,43,64,2,54.0,1,23.0,1.0,7498.51,3
3.85,1,38,57,24,0,29.0,0,32.0,1.0,10506.41,3
431.22,0,2,292,50,1,73.0,2,129.0,1.0,6505.98,2
178.55,1,15,610,75,1,55.0,1,67.0,1.0,7568.4,3
248.76,1,10,322,90,0,18.0,3,56.0,1.0,546.46,0
76.16,1,37,522,59,0,23.0,3,99.0,1.0,1072.25,0
347.25,1,16,626,61,0,69.0,0,250.0,1.0,7273.55,1
28.04,1,20,99,7,0,57.0,0,146.0,1.0,11197.54,3
325.98,1,42,226,85,0,19.0,3,277.0,1.0,782.35,0
249.56,1,27,597,82,1,76.0,2,246.0,1.0,4444.95,1
17.43,1,0,557,41,0,56.0,0,33.0,1.0,10658.88,3
198.01,0,2,143,4,1,26.0,3,40.0,1.0,250.93,0
585.58,1,33,563,90,1,23.0,3,55.0,1.0,1729.02,0
434.67,0,41,105,23,2,27.0,3,124.0,1.0,1298.13,0
510.7,0,26,163,39,2,27.0,3,294.0,1.0,5828.48,1
331.98,1,10,293,46,0,74.0,2,12.0,1.0,7600.99,2
199.54,1,32,611,69,2,56.0,1,268.0,1.0,9603.73,1
212.97,1,1,475,2,2,59.0,1,178.0,1.0,4180.4,1
270.56,1,30,198,37,2,23.0,3,139.0,1.0,1268.44,0
306.37,1,7,468,14,0,26.0,1,120.0,1.0,9609.67,3
643.02,0,11,517,64,0,38.0,0,85.0,1.0,11989.39,3
98.48,1,24,425,89,1,47.0,1,12.0,1.0,9538.92,3
889.01,1,41,290,29,2,36.0,1,169.0,1.0,4826.88,1
537.86,1,18,156,0,2,27.0,3,134.0,1.0,293.06,0
241.18,1,23,596,24,0,25.0,3,162.0,1.0,1445.53,0
130.54,1,1,527,73,0,64.0,0,94.0,1.0,11204.62,3
800.29,0,36,385,32,1,20.0,3,84.0,1.0,693.4,0
8.81,1,9,447,45,2,57.0,0,165.0,1.0,13523.65,3
28.52,1,11,680,20,0,20.0,3,163.0,1.0,662.51,0
431.31,0,1,351,20,2,23.0,3,99.0,1.0,342.73,0
885.33,0,33,398,24,0,47.0,1,59.0,1.0,7764.16,3
199.23,1,40,179,51,0,29.0,1,54.0,1.0,9834.0,3
42.26,1,33,208,79,0,44.0,0,171.0,1.0,268.77,0
166.06,1,16,190,19,0,30.0,1,172.0,1.0,5397.68,0
357.72,1,24,198,81,0,53.0,2,25.0,1.0,7659.5,3
588.37,1,9,466,99,2,28.0,3,284.0,1.0,1926.08,1
72.82,1,15,438,62,2,68.0,0,127.0,1.0,6911.62,2
162.36,1,40,304,68,2,36.0,1,147.0,1.0,7527.04,3
584.82,0,26,576,56,2,43.0,0,109.0,1.0,12071.1,3
38.15,0,28,662,64,2,72.0,2,129.0,1.0,1425.47,2
477.54,0,37,371,25,0,23.0,3,52.0,1.0,1598.63,0
639.57,1,30,162,12,1,60.0,0,43.0,1.0,11726.47,3
58.23,1,31,487,67,2,28.0,3,34.0,1.0,9189.76,3
776.21,0,33,636,35,2,78.0,2,99.0,1.0,4895.87,2
211.36,1,32,375,69,1,21.0,3,117.0,1.0,6178.77,0
188.61,1,4,436,82,2,67.0,2,26.0,1.0,7167.57,2
675.37,0,17,491,0,2,56.0,2,31.0,1.0,4704.91,2
94.82,0,8,121,10,1,67.0,2,56.0,1.0,1267.72,2
425.18,0,14,262,56,2,59.0,1,135.0,1.0,5790.55,2
50.28,1,28,527,56,1,60.0,1,65.0,1.0,5729.1,2
864.72,0,11,602,17,1,34.0,1,112.0,1.0,7379.38,3
70.68,1,12,136,15,2,25.0,3,105.0,1.0,1478.41,0
261.77,1,6,25,3,2,28.0,3,46.0,1.0,824.71,0
183.22,1,25,282,98,0,27.0,3,63.0,1.0,1024.42,0
58.32,0,21,133,10,1,29.0,1,275.0,4.0,6027.49,1
156.86,1,5,164,98,0,51.0,0,102.0,1.0,14453.35,3
120.67,1,7,117,39,0,42.0,0,233.0,1.0,5374.54,1
308.62,0,34,466,46,1,59.0,1,101.0,1.0,9148.08,3
506.81,1,25,630,90,0,59.0,1,41.0,1.0,2757.23,2
328.39,1,27,381,12,0,41.0,1,108.0,1.0,2523.83,0
796.3,1,2,219,61,1,67.0,2,64.0,1.0,1498.79,2
72.47,1,4,65,82,2,29.0,0,72.0,1.0,1305.56,0
279.6,1,13,437,96,0,25.0,3,131.0,1.0,1910.9,0
304.2,1,16,632,82,2,25.0,3,102.0,1.0,423.64,0
351.38,1,27,248,25,1,64.0,2,21.0,1.0,7606.63,2
86.07,1,9,343,77,1,31.0,0,23.0,1.0,842.56,0
604.5,1,32,484,72,0,28.0,3,80.0,1.0,709.42,0
258.7,1,5,277,34,0,27.0,3,123.0,1.0,1358.37,0
994.63,1,2,333,29,2,61.0,0,158.0,1.0,13538.14,3
11.46,0,2,226,26,1,75.0,2,64.0,1.0,7258.33,2
63.76,1,35,206,1,0,69.0,2,100.0,1.0,4980.26,2
446.83,0,24,363,50,1,55.0,2,143.0,1.0,1623.5,2
63.54,1,9,190,44,0,26.0,1,136.0,1.0,4401.78,0
81.11,1,5,387,43,2,48.0,1,110.0,1.0,2051.37,2
441.26,0,40,473,73,1,58.0,0,87.0,5.0,13704.92,3
170.96,1,42,624,82,1,64.0,0,69.0,1.0,13374.89,3
48.51,1,2,428,8,1,22.0,3,69.0,1.0,3363.23,0
325.03,1,17,281,97,1,60.0,0,106.0,1.0,13521.76,3
125.83,1,20,590,0,1,57.0,2,138.0,1.0,6109.86,2
506.83,1,16,395,63,1,37.0,1,45.0,1.0,9975.79,3
738.94,1,30,161,84,1,41.0,0,173.0,1.0,13856.18,3
180.36,0,28,436,20,2,33.0,1,55.0,1.0,9905.23,3
225.1,1,4,46,81,0,28.0,3,35.0,1.0,1547.71,0
359.51,1,5,142,9,1,79.0,2,157.0,1.0,7153.72,2
720.46,1,40,272,67,1,54.0,2,44.0,1.0,3101.54,2
1116.57,1,40,199,4,0,56.0,2,104.0,1.0,1393.14,2
291.46,1,24,645,45,0,57.0,2,135.0,1.0,7142.53,2
1192.95,1,19,221,67,1,23.0,3,73.0,1.0,325.15,0
98.24,1,23,4,30,2,28.0,3,148.0,1.0,580.66,0
100.48,0,25,137,99,1,18.0,3,104.0,1.0,6149.81,0
45.9,1,8,548,1,1,56.0,1,264.0,1.0,5698.25,1
258.21,1,35,513,13,2,39.0,0,225.0,1.0,9562.41,1
1079.11,1,19,198,41,2,53.0,1,211.0,1.0,2038.31,1
287.51,1,12,678,15,2,22.0,3,255.0,1.0,187.65,0
501.3,0,35,413,19,2,26.0,1,146.0,1.0,8520.08,3
26.1,1,23,341,0,0,27.0,3,32.0,1.0,1435.72,0
436.77,1,17,273,74,0,20.0,3,176.0,1.0,825.69,0
292.38,1,3,667,0,0,68.0,0,224.0,1.0,5803.89,1
1026.46,1,30,283,8,1,53.0,2,165.0,1.0,3134.47,2
25.29,1,24,109,4,2,50.0,3,125.0,1.0,5374.69,2
123.35,0,3,166,69,2,31.0,0,10.0,1.0,6852.16,3
139.52,1,32,487,24,1,23.0,3,31.0,1.0,1570.22,0
51.2,1,40,103,25,2,18.0,3,83.0,1.0,730.6,0
122.85,0,39,377,68,2,47.0,0,127.0,3.0,13185.39,3
161.38,0,7,670,25,2,24.0,3,101.0,1.0,3900.34,0
2.51,1,3,522,98,2,63.0,2,32.0,1.0,4891.56,2
22.62,1,41,31,74,0,64.0,0,102.0,1.0,7682.0,2
126.83,1,2,575,6,1,57.0,2,39.0,1.0,6100.98,2
46.6,1,11,28,59,2,55.0,0,68.0,1.0,1562.9,2
243.8,1,37,533,15,1,57.0,0,48.0,1.0,13732.81,3
231.51,0,28,365,7,1,60.0,2,96.0,1.0,5790.7,2
175.05,1,13,290,67,2,39.0,1,34.0,1.0,1447.35,0
762.74,1,20,191,52,0,64.0,0,244.0,1.0,207.1,1
34.03,1,20,131,15,1,57.0,1,38.0,1.0,3077.2,2
15.95,1,33,198,47,1,25.0,3,52.0,1.0,1983.0,0
211.36,1,25,285,63,0,57.0,1,107.0,1.0,3120.1,2
101.51,0,40,54,41,2,46.0,1,199.0,1.0,3052.47,1
309.42,1,14,380,88,1,27.0,1,42.0,1.0,8564.46,3
257.6,0,13,559,3,2,59.0,2,293.0,1.0,7950.74,1
746.78,0,13,237,0,1,21.0,3,64.0,1.0,1699.81,0
82.01,0,34,432,96,1,23.0,3,156.0,1.0,287.46,0
476.99,1,36,576,21,2,23.0,3,187.0,1.0,1154.48,0
320.11,1,12,595,24,1,23.0,3,130.0,1.0,4076.48,0
333.39,1,30,238,14,0,68.0,0,35.0,1.0,10628.59,3
10.3,1,14,477,21,0,47.0,1,197.0,1.0,7801.32,1
737.46,0,0,428,36,1,53.0,0,75.0,4.0,634.16,2
416.55,1,28,415,37,2,33.0,1,73.0,1.0,922.96,0
84.91,1,33,647,33,2,18.0,3,68.0,1.0,4734.110000000001,0
98.95,1,23,417,83,1,75.0,2,73.0,1.0,5670.82,2
18.14,0,25,562,96,0,58.0,2,48.0,1.0,6020.85,2
1154.79,1,8,568,5,0,51.0,0,108.0,1.0,6180.3,2
215.13,1,5,588,15,2,46.0,1,114.0,1.0,3956.69,2
218.57,0,22,93,3,1,62.0,0,102.0,1.0,13869.86,3
341.88,1,2,310,52,0,43.0,1,89.0,1.0,4159.52,2
691.92,1,4,198,9,2,19.0,3,61.0,1.0,1084.65,0
50.43,1,38,42,56,1,32.0,0,51.0,1.0,9794.26,3
440.43,1,7,595,14,1,78.0,2,23.0,1.0,5123.24,2
299.03,1,8,198,17,1,39.0,1,52.0,1.0,1381.28,0
1.98,1,39,670,73,0,66.0,0,170.0,1.0,11619.1,3
173.45,1,30,52,65,0,31.0,1,161.0,1.0,9077.62,3
438.76,1,35,73,71,1,22.0,3,73.0,1.0,1824.19,0
519.62,0,42,45,25,2,71.0,2,40.0,1.0,4159.33,2
738.68,1,6,355,95,2,50.0,0,124.0,1.0,14352.33,3
151.14,1,22,140,3,2,64.0,2,38.0,1.0,2156.54,2
75.77,1,5,198,89,1,51.0,1,148.0,1.0,8361.7,3
444.52,1,21,523,25,2,27.0,1,17.0,1.0,5424.6,0
5.29,1,16,463,61,2,52.0,0,276.0,1.0,11263.89,1
97.63,0,25,230,22,2,48.0,0,127.0,1.0,12467.31,3
256.95,1,36,652,46,1,26.0,1,71.0,1.0,2531.24,0
734.86,0,4,193,74,1,48.0,1,290.0,1.0,6242.03,1
1250.94,1,8,274,53,0,36.0,0,107.0,2.0,11565.97,3
84.28,1,22,398,86,1,39.0,0,142.0,1.0,13586.06,3
927.45,1,2,205,25,0,24.0,3,95.0,1.0,1161.84,0
202.49,0,41,167,49,0,48.0,1,69.0,1.0,7447.1,3
154.99,1,23,565,24,1,25.0,3,53.0,1.0,1419.31,0
481.53,1,1,140,86,1,58.0,2,277.0,1.0,6142.54,1
172.92,1,24,502,51,2,20.0,3,212.0,1.0,416.37,0
275.59,0,30,237,62,1,53.0,2,238.0,1.0,6313.22,1
207.2,1,8,586,27,2,60.0,1,133.0,1.0,8092.94,2
136.82,1,6,524,90,1,31.0,1,14.0,1.0,6229.13,3
624.0,1,15,202,96,1,26.0,1,132.0,5.0,4976.18,0
211.36,1,6,482,73,2,30.0,1,28.0,1.0,8741.51,3
10.15,1,2,514,3,0,59.0,0,58.0,5.0,7155.04,2
26.3,1,41,205,28,0,32.0,0,33.0,1.0,7473.73,3
319.5,0,41,496,80,1,29.0,1,69.0,1.0,2366.3,0
182.42,1,18,498,79,1,51.0,2,137.0,1.0,3051.29,2
716.62,1,1,300,83,0,44.0,0,241.0,1.0,6987.4,1
222.96,0,14,316,72,0,65.0,0,150.0,1.0,7370.41,2
79.77,1,37,375,65,0,68.0,2,167.0,1.0,5010.31,2
431.08,1,0,327,12,1,45.0,2,25.0,1.0,6760.22,3
592.24,1,40,196,33,0,52.0,0,140.0,1.0,9817.05,3
200.19,0,35,383,29,1,52.0,2,108.0,1.0,4389.96,2
297.5,0,18,309,70,1,73.0,2,80.0,1.0,6768.14,2
345.86,1,29,433,68,0,51.0,2,145.0,1.0,1504.64,2
343.88,1,26,590,67,2,63.0,2,97.0,1.0,6486.18,2
16.52,0,4,261,92,2,25.0,3,135.0,1.0,835.53,0
162.1,1,25,403,77,1,41.0,1,151.0,1.0,8576.65,3
36.12,1,15,610,84,2,22.0,3,234.0,1.0,1593.03,0
354.91,1,4,170,85,0,74.0,2,191.0,1.0,3872.55,2
38.41,1,10,434,67,0,40.0,0,117.0,1.0,9129.68,3
53.52,1,36,567,65,1,49.0,1,55.0,1.0,2227.49,2
498.59,1,30,536,59,2,45.0,2,138.0,1.0,2619.46,0
13.3,1,35,163,8,0,23.0,3,63.0,1.0,213.0,0
189.65,1,5,334,99,0,21.0,3,60.0,1.0,8457.09,3
255.32,1,3,632,17,0,80.0,2,27.0,1.0,6290.62,2
230.51,0,22,581,61,1,51.0,1,56.0,1.0,9522.37,3
237.74,1,40,167,21,0,61.0,0,152.0,1.0,11795.12,3
512.76,1,14,658,79,0,52.0,0,26.0,1.0,5121.36,2
151.37,1,3,16,25,0,54.0,1,53.0,1.0,8356.08,3
85.01,0,32,181,13,0,25.0,3,157.0,1.0,1299.4,0
444.47,1,38,30,4,2,57.0,2,61.0,1.0,6062.94,2
211.36,1,16,381,34,0,67.0,2,58.0,1.0,7588.67,2
879.25,0,22,72,85,2,24.0,3,137.0,1.0,125.85,0
55.98,0,18,534,12,1,24.0,3,87.0,1.0,7047.04,0
54.91,0,8,89,9,0,41.0,1,275.0,1.0,7927.27,1
1047.69,1,2,7,36,2,20.0,3,139.0,1.0,1889.78,0
393.74,1,5,392,98,2,26.0,3,90.0,1.0,1769.06,0
58.94,1,24,666,45,2,30.0,1,26.0,1.0,4575.98,0
515.57,1,8,191,26,0,27.0,1,56.0,1.0,9269.67,3
332.15,1,9,406,29,0,59.0,0,105.0,1.0,9749.46,3
177.94,1,25,678,87,2,19.0,3,173.0,1.0,123.24,0
68.68,1,34,350,93,1,49.0,1,141.0,1.0,4718.51,2
1431.54,1,32,473,74,2,20.0,3,84.0,1.0,1171.98,0
240.03,1,1,558,78,2,33.0,1,31.0,1.0,7807.73,3
168.34,1,31,618,67,0,64.0,2,240.0,1.0,7483.01,1
474.77,1,4,160,37,2,46.0,1,284.0,1.0,8494.53,1
451.7,1,6,244,16,2,29.0,1,103.0,1.0,8994.67,3
243.85,1,29,291,81,1,39.0,1,43.0,1.0,4576.78,0
5.76,1,15,269,69,1,38.0,3,164.0,1.0,5859.79,1
435.08,1,37,496,37,2,55.0,1,78.0,1.0,2103.41,2
127.78,1,24,569,49,0,20.0,3,170.0,1.0,1046.66,0
23.14,0,23,538,63,2,47.0,0,93.0,1.0,10536.54,3
545.87,1,24,656,25,1,27.0,1,41.0,1.0,4860.01,0
21.21,1,26,326,62,2,55.0,1,37.0,1.0,9575.42,3
423.53,0,18,233,24,1,50.0,0,81.0,1.0,5453.4,2
142.1,0,37,238,55,2,18.0,3,109.0,1.0,1545.64,0
1413.24,1,27,344,15,0,58.0,1,112.0,1.0,7272.01,2
114.15,1,1,380,0,0,19.0,3,52.0,1.0,1612.4,0
275.98,0,42,632,52,2,72.0,2,67.0,1.0,6151.05,2
590.68,1,42,243,36,1,27.0,3,23.0,1.0,852.2,0
152.42,1,38,160,56,0,42.0,0,176.0,1.0,9141.79,1
395.77,0,12,273,94,1,43.0,0,118.0,1.0,6425.99,3
615.16,1,4,90,79,2,26.0,3,140.0,1.0,214.61,0
207.82,0,19,177,77,2,19.0,3,30.0,1.0,229.02,0
220.52,1,39,495,53,0,57.0,2,152.0,1.0,1793.09,2
281.47,1,30,453,28,0,34.0,1,142.0,1.0,4437.48,0
57.91,0,34,376,78,1,58.0,1,97.0,1.0,3641.06,2
30.48,0,39,465,72,1,32.0,0,78.0,1.0,11481.85,3
1152.58,1,2,156,19,1,65.0,2,180.0,1.0,7567.17,1
453.09,1,38,147,87,1,48.0,0,97.0,1.0,4734.110000000001,2
424.47,1,28,404,49,2,22.0,3,116.0,1.0,5491.55,0
228.4,1,29,304,59,0,67.0,0,116.0,1.0,9598.43,2
67.17,1,39,547,33,2,63.0,0,48.0,1.0,14410.44,3
284.89,1,1,198,41,2,53.0,0,115.0,1.0,9738.6,3
118.69,1,29,211,28,2,33.0,0,296.0,1.0,749.34,1
221.33,1,21,368,14,0,27.0,3,276.0,1.0,1185.43,1
252.31,0,39,404,36,0,26.0,3,172.0,1.0,1584.6,0
58.85,0,25,500,40,2,71.0,2,115.0,1.0,1789.8,2
194.68,1,22,465,1,2,32.0,0,165.0,1.0,14494.18,3
433.53,1,30,556,97,1,38.0,0,231.0,1.0,6368.32,1
178.26,1,28,293,2,0,59.0,2,59.0,1.0,1137.13,2
207.65,1,37,494,65,2,34.0,1,98.0,1.0,5143.8,0
237.0,1,40,269,75,2,49.0,0,115.0,1.0,14021.4,3
1169.59,1,27,468,66,2,28.0,3,114.0,1.0,5946.45,0
347.63,0,6,544,24,2,25.0,3,272.0,1.0,1400.04,1
517.68,1,29,75,65,0,31.0,0,24.0,1.0,11305.81,3
36.25,1,40,276,58,1,52.0,0,76.0,1.0,193.06,2
46.53,1,37,279,81,0,42.0,1,34.0,1.0,4468.12,2
207.47,1,24,623,44,0,53.0,0,12.0,1.0,1688.9,2
199.7,1,16,528,83,0,43.0,1,285.0,1.0,7574.45,1
307.89,0,26,254,31,2,62.0,2,90.0,1.0,2637.55,2
403.63,1,19,556,41,1,31.0,1,167.0,3.0,3304.02,0
20.06,1,22,180,16,0,27.0,3,144.0,1.0,445.21,0
236.57,1,34,636,22,0,79.0,2,112.0,1.0,3488.77,2
0.32,1,4,127,32,0,39.0,1,136.0,1.0,7158.58,3
14.28,1,31,414,58,0,23.0,3,81.0,1.0,1597.51,0
232.35,0,1,423,47,1,33.0,1,153.0,1.0,4186.25,0
317.53,1,24,33,69,2,44.0,1,104.0,1.0,6237.68,3
74.67,1,16,647,73,0,43.0,1,283.0,1.0,3449.35,1
65.01,0,2,677,3,2,29.0,0,67.0,1.0,10235.19,3
0.45,1,18,322,77,1,34.0,1,172.0,1.0,8670.23,3
364.13,1,13,79,69,0,63.0,0,61.0,1.0,8198.0,2
340.13,1,23,198,28,1,24.0,3,32.0,3.0,1149.74,0
15.81,1,28,588,17,1,69.0,0,11.0,4.0,8384.85,2
222.66,1,11,104,37,2,39.0,0,88.0,1.0,14466.38,3
638.24,1,31,219,46,1,48.0,1,64.0,1.0,5695.78,2
241.21,1,29,257,36,0,31.0,1,108.0,1.0,1220.86,0
171.16,1,27,444,57,2,51.0,2,42.0,1.0,6126.5,2
1360.67,1,33,16,91,1,29.0,1,118.0,1.0,2861.65,0
37.65,0,38,206,61,2,27.0,3,109.0,1.0,411.78,0
25.77,1,22,413,53,2,68.0,2,18.0,1.0,4331.54,2
789.8,1,17,263,37,0,40.0,0,94.0,1.0,13948.09,3
308.85,0,20,330,29,1,20.0,3,33.0,2.0,333.19,0
1454.52,1,24,580,87,0,27.0,3,20.0,1.0,1189.03,0
806.97,1,39,671,27,2,25.0,3,11.0,1.0,102.2,0
364.81,1,5,78,26,2,25.0,3,53.0,1.0,1145.23,0
490.82,1,18,556,28,0,26.0,1,114.0,1.0,8704.27,3
1021.38,1,11,250,12,1,61.0,0,125.0,1.0,6223.26,2
311.28,1,1,498,44,1,49.0,0,198.0,1.0,135.96,1
85.03,1,36,107,19,0,51.0,2,48.0,1.0,4597.57,2
307.75,1,11,594,84,1,64.0,0,63.0,1.0,1061.58,2
333.67,1,13,280,36,2,36.0,1,68.0,1.0,9238.08,3
589.89,1,17,246,27,1,56.0,1,213.0,3.0,9404.63,1
372.08,1,15,454,31,1,66.0,0,63.0,1.0,13330.74,3
502.9,0,14,369,0,2,26.0,3,141.0,1.0,341.24,0
103.81,1,28,275,97,0,36.0,0,34.0,1.0,7044.63,3
69.43,1,19,456,2,0,30.0,1,162.0,1.0,9281.85,3
110.4,0,36,151,32,0,56.0,0,62.0,1.0,8639.36,3
275.65,0,1,235,12,1,28.0,1,14.0,1.0,4957.57,0
336.01,1,7,210,42,2,63.0,0,121.0,4.0,4734.110000000001,2
251.8,1,23,637,19,0,62.0,0,102.0,1.0,11796.66,3
334.07,1,27,425,53,1,59.0,1,200.0,1.0,7306.79,1
52.44,1,33,412,45,2,27.0,3,87.0,1.0,3157.75,0
1030.85,1,36,625,59,0,25.0,3,39.0,1.0,1941.8,0
141.37,1,10,117,25,2,46.0,1,77.0,1.0,1019.77,2
211.7,0,6,154,63,2,50.0,0,205.0,1.0,12272.78,1
61.4,1,38,581,72,1,41.0,1,20.0,2.0,7892.87,3
308.23,1,19,7,57,0,60.0,2,23.0,1.0,4150.63,2
111.41,1,6,158,78,1,21.0,3,181.0,1.0,1204.11,0
675.49,1,5,405,64,0,61.0,2,159.0,1.0,1893.0,2
29.72,1,35,130,83,0,26.0,3,38.0,1.0,1059.62,0
301.73,1,40,5,43,2,67.0,0,163.0,1.0,990.74,2
294.61,1,29,632,45,1,60.0,2,74.0,1.0,7375.59,2
106.43,0,31,481,62,0,52.0,1,164.0,1.0,9403.12,3
381.52,1,39,296,51,2,36.0,0,79.0,1.0,5798.92,3
1142.76,0,15,26,57,2,25.0,3,71.0,1.0,1498.93,0
5.66,1,14,81,28,1,40.0,1,33.0,1.0,5434.64,3
209.09,1,41,57,90,0,48.0,0,203.0,1.0,9100.81,1
521.81,1,41,478,57,0,47.0,1,34.0,1.0,4750.96,2
588.36,1,5,344,67,2,33.0,1,134.0,1.0,8434.99,3
146.67,1,0,517,24,2,20.0,3,273.0,1.0,1569.75,0
176.52,0,36,321,21,2,73.0,2,94.0,5.0,7132.08,2
57.34,1,1,356,88,2,27.0,3,81.0,1.0,1100.64,0
294.77,1,30,436,86,2,77.0,2,101.0,1.0,2272.17,2
881.32,1,12,342,14,2,31.0,1,59.0,1.0,2287.93,0
162.59,1,16,386,97,1,64.0,2,19.0,1.0,7104.83,2
56.15,1,26,324,88,1,31.0,0,77.0,1.0,13265.92,3
524.55,1,12,271,38,0,39.0,0,175.0,1.0,8292.75,1
535.4,1,36,438,22,1,23.0,3,110.0,1.0,651.84,0
56.84,1,33,634,87,0,45.0,1,185.0,1.0,7977.78,1
135.94,1,15,472,19,1,71.0,2,258.0,1.0,4710.21,1
47.1,0,42,528,20,1,42.0,0,178.0,1.0,6308.07,1
124.05,0,0,632,30,1,61.0,0,220.0,1.0,7009.54,1
802.89,1,6,49,36,0,19.0,3,175.0,1.0,1973.63,0
193.16,1,5,286,99,0,64.0,2,109.0,1.0,2304.56,2
541.52,0,16,324,93,1,48.0,1,161.0,1.0,6087.24,1
20.17,1,35,279,87,0,77.0,2,86.0,1.0,3869.37,2
35.98,0,26,642,3,1,40.0,0,133.0,1.0,11147.34,3
273.24,1,14,606,10,1,51.0,2,173.0,1.0,2202.21,1
663.45,1,0,547,75,0,67.0,2,147.0,1.0,5897.29,2
343.86,1,5,132,57,1,57.0,1,70.0,1.0,3278.65,2
69.38,1,11,186,41,1,69.0,0,280.0,2.0,12072.11,1
75.43,1,14,272,95,0,77.0,2,266.0,1.0,1441.86,1
414.64,1,23,678,59,1,32.0,0,74.0,1.0,7253.22,3
86.79,1,13,497,99,1,33.0,0,166.0,1.0,8795.37,3
1105.88,1,29,156,46,0,34.0,1,36.0,1.0,2636.32,0
14.1,1,21,97,26,1,45.0,1,73.0,1.0,6949.21,3
63.33,0,21,469,13,1,23.0,3,124.0,1.0,792.33,0
606.27,1,21,314,17,1,29.0,0,42.0,1.0,9668.78,3
4.47,1,3,233,32,1,27.0,3,132.0,1.0,1381.75,0
289.01,1,24,197,25,2,66.0,2,96.0,1.0,4226.26,2
338.69,1,41,460,25,1,18.0,3,169.0,1.0,1137.89,0
97.73,1,34,37,17,1,69.0,0,156.0,1.0,7885.21,2
1021.16,1,0,98,45,0,20.0,3,112.0,1.0,9427.06,3
27.61,0,13,448,14,0,54.0,2,26.0,1.0,3679.64,2
284.17,1,22,241,73,0,51.0,2,189.0,1.0,3479.56,1
76.21,1,20,267,54,1,22.0,3,69.0,1.0,664.93,0
211.36,0,10,653,96,1,69.0,0,292.0,1.0,624.09,1
584.51,1,10,677,9,0,74.0,2,76.0,1.0,3254.56,2
432.18,1,19,22,7,1,18.0,3,162.0,1.0,678.83,0
134.55,1,38,213,25,2,59.0,0,165.0,1.0,14852.42,3
61.66,1,34,123,84,0,26.0,3,86.0,1.0,5705.4,0
12.35,1,14,207,91,1,25.0,3,22.0,1.0,1846.85,0
213.25,1,37,426,75,1,25.0,3,63.0,1.0,677.79,0
34.93,1,8,419,55,1,31.0,1,72.0,1.0,2810.37,0
959.48,1,24,118,3,1,67.0,0,112.0,1.0,10631.43,3
335.68,1,40,541,61,2,24.0,3,142.0,1.0,1188.95,0
423.96,1,36,41,85,0,43.0,0,75.0,1.0,8374.38,3
361.38,0,25,429,94,2,72.0,2,71.0,3.0,4972.92,2
220.82,1,21,288,88,1,42.0,1,31.0,1.0,4298.13,2
717.36,0,13,34,19,2,22.0,3,138.0,1.0,514.88,0
406.12,1,15,107,3,0,42.0,0,106.0,1.0,10501.53,3
427.83,1,31,512,65,0,47.0,1,29.0,1.0,3293.06,2
416.62,0,3,478,25,2,26.0,3,67.0,1.0,9700.9,3
21.9,1,31,210,83,0,28.0,3,30.0,1.0,1052.27,0
717.74,0,34,29,19,2,42.0,1,112.0,1.0,8375.16,3
393.68,1,36,33,86,0,55.0,0,141.0,1.0,10135.88,3
281.91,1,10,302,68,1,25.0,3,269.0,1.0,225.53,0
239.85,1,40,0,46,0,70.0,2,50.0,1.0,1477.63,2
237.84,1,26,109,46,1,26.0,3,16.0,1.0,8932.39,3
459.29,0,18,592,15,2,64.0,2,109.0,1.0,1006.12,2
196.49,1,28,330,15,1,41.0,1,65.0,1.0,7516.56,3
21.23,1,41,170,93,0,23.0,3,103.0,4.0,319.18,0
95.23,1,10,279,76,2,20.0,3,60.0,3.0,966.88,0
344.87,1,15,590,89,1,58.0,2,25.0,1.0,7447.44,2
129.62,0,38,175,69,0,23.0,3,124.0,1.0,620.28,0
16.53,1,15,77,16,0,21.0,3,220.0,1.0,707.95,0
277.02,0,10,544,41,0,46.0,0,227.0,1.0,8586.38,1
13.02,1,5,372,13,1,51.0,0,42.0,1.0,6076.45,2
199.02,1,22,518,80,0,22.0,3,185.0,1.0,793.63,0
684.5,1,13,74,34,1,29.0,0,76.0,1.0,6258.63,0
1173.74,0,41,619,85,2,61.0,0,61.0,1.0,10456.24,3
45.92,1,26,602,86,0,26.0,3,23.0,1.0,544.56,0
761.73,1,8,186,74,0,19.0,3,27.0,1.0,151.28,0
331.38,1,24,601,50,0,42.0,1,122.0,1.0,844.55,0
602.8,1,3,321,2,1,60.0,2,173.0,1.0,7417.69,1
64.12,0,16,12,96,1,57.0,0,222.0,1.0,1029.09,1
57.38,1,18,198,61,2,28.0,3,86.0,1.0,899.52,0
94.64,0,27,526,35,0,28.0,3,144.0,1.0,586.76,0
155.56,0,2,32,13,1,19.0,3,64.0,1.0,129.79,0
