Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight,Rings,Cluster,PCA1,PCA2
2,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,0,1.5694121529014051,1.6203210782889863
2,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10,0,0.8995657869021835,1.6170804507387933
0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15,1,2.766219984518726,-1.7466897251692373
0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,1,1.5529845918436078,-1.7846120191355315
0,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11,0,0.9170372811820496,-1.8003047109465191
0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,0,0.4580276845217739,-1.7914264210796054
2,0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11,0,0.6680609328260576,1.617771281260092
1,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4,2,-5.133642516192709,-0.15015508847336145
2,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6,2,-4.790370077102669,1.5567227336072607
0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,0,-0.8218323143717179,-1.813474928642227
2,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14,0,0.4779342047669709,1.6317897306167455
2,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,8,2,-3.385238706661879,1.558768634735847
2,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9,0,-0.716622801705007,1.5850275591238374
0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,0,-1.4380897119321492,-1.8418883902892984
0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22,1,3.7889038782595854,-1.7970728876282498
2,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,1,2.199948287372453,1.6141936168688182
2,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,1,2.237030199559267,1.6057972819419033
2,0.63,0.505,0.225,1.525,0.56,0.3335,0.45,15,1,3.5913840351814756,1.6527095059052863
2,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,1,1.9020456279575313,1.6367053541507925
2,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,22,1,4.694188885992336,1.7126811326177154
0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12,1,2.9985940048303843,-1.7930682264796591
2,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18,1,4.378721236252256,1.6411161527987561
2,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,20,1,3.322619240660573,1.6573114869815035
0,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,0,-0.1148187387689972,-1.826793305791103
0,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15,0,0.6862327009234227,-1.8391415232418091
1,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7,2,-3.503588178668978,-0.16763320710316562
0,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,2,-2.022670347199798,-1.8703963752195085
2,0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,0,-0.6653726538691499,1.5948594742839641
2,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14,0,0.49288869521726225,1.6143958732965527
0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,0,0.6473011696253544,-1.830643466107931
2,0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10,0,0.01323736936670393,1.601319195147303
0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,0,-0.4423617246745293,-1.8463792465757145
2,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9,2,-2.090287068221876,1.5519401475406767
0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10,0,0.42822065726842345,-1.8251731605232124
2,0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17,0,1.2810164323439293,1.626226712294164
0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,1,2.483506895695315,-1.8010833156979456
2,0.61,0.475,0.165,1.116,0.428,0.2205,0.315,15,0,1.6834818950052302,1.6461122299442172
0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19,0,1.3819666206455044,-1.8199938514522187
2,0.6,0.495,0.195,1.0575,0.384,0.19,0.375,26,1,1.7279155910753838,1.5994351369354267
1,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6,2,-4.548253874538078,-0.16495461586408228
1,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,2,-4.802761796325697,-0.1597198737006426
1,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4,2,-4.7014043055374035,-0.1677210361508803
2,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11,0,-0.9429285641638243,1.5900053923756148
2,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9,2,-3.510701881817208,1.5500597151221447
0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,2,-2.95970760064486,-1.8628807602461892
0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,0,0.9118895204401597,-1.8300794671860854
2,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074,8,2,-3.510258782116761,1.5578253984806254
2,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6,2,-3.6913945286557728,1.552323393813211
0,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,0,-1.3936397337325819,-1.8509080723266735
1,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4,2,-5.697862638367961,-0.15605909776094667
1,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3,2,-6.242723317962872,-0.13753188140228456
2,0.645,0.515,0.24,1.5415,0.471,0.369,0.535,13,1,4.045795184477085,1.6230217372529434
2,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,0,-0.31735337918859996,1.6147032533414385
2,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10,0,0.9039716550891224,1.6450252301412713
0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21,1,2.5481945739684755,-1.7989966359719218
2,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14,0,0.8494094146049093,1.6614929077027654
2,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,1,2.3163577429103483,1.6424222923931935
0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23,1,2.3763122093200426,-1.8268595208472378
2,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23,1,2.534159546425149,1.6400986047374015
1,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,2,-2.2730006601809594,-0.1437888163053019
0,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14,1,2.7592081068209215,-1.7794555134800494
2,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,2,-2.4929535060054335,1.5670523015413216
0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,0,0.7202259325583205,-1.8273329516697638
1,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6,2,-4.081547395206199,-0.16962970989313492
1,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5,2,-5.003696999289308,-0.1525570050118308
1,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4,2,-5.900590958228427,-0.1431299630117268
2,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11,2,-3.176188355252017,1.557166491350438
1,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,2,-4.850133133093375,-0.15741119624343788
2,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7,2,-3.7056344945455897,1.5523025677429518
1,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7,2,-3.677171256378591,-0.15630689763511435
1,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7,2,-3.9824884918752423,-0.1695306537934554
2,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,0,-0.4740674825498328,1.612935156357869
2,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8,2,-3.4468192571243152,1.5479684950371146
1,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8,2,-3.695311481499561,-0.16101679551957132
2,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,0,-0.5458053948157323,1.5837872986761892
0,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8,2,-2.8545072441370825,-1.8852802502924388
1,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5,2,-4.548476459855461,-0.16271085527592868
1,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5,2,-5.520027086982867,-0.14074711036675053
0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16,1,5.599072190068235,-1.7442704258593913
2,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11,1,2.6141472003913244,1.6707889623887702
2,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14,1,1.7943077085700911,1.6150851230126186
2,0.59,0.45,0.185,1.283,0.473,0.276,0.425,16,1,2.2301139829454453,1.646201565943126
2,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,1,2.6139477046510735,1.6811070032956723
0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15,0,1.618505244520198,-1.813088330358132
2,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14,0,1.6037368599223765,1.7005737456083276
0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,1,2.9418923483653217,-1.8051285577434033
2,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,1,2.387019588302514,1.672302591804886
0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12,0,-0.40968840430002507,-1.8640239996773453
0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,0,-0.0951551577209984,-1.827555843033376
2,0.49,0.39,0.14,0.707,0.2795,0.2185,0.18,13,0,-0.3049583948739427,1.6171155276846858
0,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,0,0.28955971302283484,-1.8369671879999776
1,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6,2,-4.015053350945389,-0.15487337711145852
1,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,2,-3.1495273588099884,-0.17319755968431808
2,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,1,1.6685918444812555,1.680758045503542
0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,1,2.058421026442643,-1.7823568089836481
0,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22,0,0.8559081032249607,-1.8281622536975437
2,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12,0,0.9072441452873788,1.6599331695821584
2,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9,0,1.2185413451595108,1.6352361658405048
2,0.635,0.515,0.17,1.275,0.509,0.286,0.34,16,1,2.368460725131397,1.6583664121783506
2,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20,1,5.748013015359704,1.7372562376416691
2,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,1,3.6158604234427885,1.709490871007097
0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,1,3.9915389563816213,-1.7126426975869409
2,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17,1,6.933487825228659,1.7896825974123662
0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,1,4.442414103187583,-1.7010561700724647
2,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,1,2.191706862030996,1.6459791457247879
0,0.59,0.465,0.15,0.997,0.392,0.246,0.34,12,0,1.477990038014402,-1.7929512166480859
0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,1,3.1990290243656956,-1.7508398901307873
0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,0,1.591034142354179,-1.7869843234525231
0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,1,2.327725461285119,-1.7851087249091138
2,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19,1,1.7760132837779865,1.6282023864044137
2,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11,0,0.8462061118151689,1.64898481512937
0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10,0,1.2429774137754213,-1.7469190526036809
2,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,1,2.0161231639412875,1.635030075709408
0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,1,4.279747670217872,-1.7477002519305616
0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,1,3.4946018952098843,-1.7234090578470753
0,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16,1,4.265135049705225,-1.7291703698273544
0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,19,1,5.022601308880711,-1.7520968147802605
0,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,1,3.236931562035423,-1.7819620961666929
2,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,1,2.5524126315423463,1.6602736069647015
0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,1,4.6589996330241625,-1.7296146918106445
2,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,1,2.3429099072468027,1.6438816583595721
0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,1,1.439918537646977,-1.7758990323600066
2,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15,0,1.4269451744419355,1.6243904187178952
0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,1,2.0526162563198596,-1.824107618507263
2,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,1,1.9252707711189565,1.6173837054053555
2,0.535,0.42,0.145,0.791,0.33,0.189,0.25,10,0,0.27099191623209606,1.62414732983136
2,0.485,0.4,0.135,0.663,0.313,0.137,0.2,10,0,-0.544025557759271,1.6203498977749429
2,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,0,-1.1469023296626284,1.6046833721992253
2,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,0,0.3935245434350228,1.6437555867644817
0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,2,-1.9551277554476514,-1.8498395031493096
2,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,0,0.13416445757200465,1.6189463060911553
2,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10,0,-1.2665357409880131,1.5881000312721412
2,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14,0,-0.6302246940680601,1.6041819925426866
1,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,0,-1.3946349800233555,-0.11790671552695854
1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10,2,-2.9211287634997536,-0.15084742341610904
2,0.475,0.375,0.125,0.593,0.277,0.115,0.18,10,0,-1.0320357857620115,1.6154154941842291
0,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,0,-1.0037372397154027,-1.8268739300485157
1,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9,2,-3.492774319082151,-0.15858705679169322
1,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,2,-3.775934908034285,-0.1665028456288025
1,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11,2,-3.1066448554216763,-0.15875649583959411
0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,0,-0.12417311085453875,-1.8135836422457186
2,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8,0,-0.8048976203698475,1.5953617141844754
2,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,0,0.01307191723252182,1.593090570254004
2,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11,0,1.2256321746573449,1.6522735346233817
0,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,0,-1.0195560035460478,-1.8182051752910746
2,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,0,-0.002727890212776813,1.6146654883437463
0,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7,2,-2.3205885913966817,-1.862374732368499
0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,0,-0.22165940270126297,-1.8189030757494016
1,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,2,-2.417250186814813,-0.15870063276668697
0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,0,0.5183976783369527,-1.8038604936816074
2,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,2,-2.0293357368100464,1.5789390453786007
2,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,0,0.8032794840237593,1.6515104393442053
2,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11,0,1.0036830090030826,1.6470487704763686
2,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8,0,0.15338831875401365,1.657227967008791
2,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15,1,1.7110259049460357,1.640402883623457
2,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14,0,0.8893513413185242,1.6608000563855316
0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,0,1.0809984909379744,-1.7573893195074093
2,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,0,0.15946509085346722,1.6434706029929587
0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,1,2.221905460965855,-1.7753643569745146
0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15,0,1.46204139575323,-1.7957800691187658
0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,1,2.5516993246272244,-1.7641741260807209
2,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,1,2.882812554136726,1.6626484481361428
0,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,0,1.649279755468106,-1.8086026878530292
2,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,0,-0.2626970685489095,1.5922018290652395
0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,1,3.5294013620316043,-1.7623787848834853
1,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,0,-1.1331690698104477,-0.11657427623223557
0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,0,-0.7746537722000995,-1.83616161662591
1,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,2,-4.756100032418973,-0.1617447622449244
1,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6,2,-4.994400926083948,-0.1591909398085233
2,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,0,1.4710511205382215,1.6389717703736209
0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,1,1.6037279438519338,-1.8108826502959967
2,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19,0,1.4422085659007902,1.6326590016325686
0,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21,0,0.6516576114828274,-1.7980300558140994
0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,0,1.4105664601442156,-1.8092330098777925
0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18,0,1.0909101319770522,-1.8151088946119611
2,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,0,1.4286225057398472,1.6496405586205587
2,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,0,0.9380606928791994,1.6113467394260024
2,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,0,-0.1244590302133589,1.6013178709953577
1,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13,2,-2.6154895605584345,-0.15700912695336497
2,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,11,0,-0.31872111344299514,1.6023306088710842
1,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7,2,-3.674007618051821,-0.16486094374438
1,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14,2,-3.379898465407385,-0.16383866064047045
2,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9,2,-3.287481230372676,1.5731227173812667
2,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13,0,-0.11127013637628955,1.5861791248636972
1,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,2,-3.488711784755088,-0.1696975950152205
1,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,2,-3.810062831851094,-0.1672930314967278
0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,0,0.13509882366144313,-1.8210658185802544
1,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10,2,-3.3470697767466806,-0.15635153088722092
0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10,2,-2.723056044803107,-1.8675332127147901
0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,0,0.6369363106857223,-1.861150999275468
2,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13,0,1.1563089303348382,1.6025663707311646
2,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16,0,1.2733479879129135,1.6058294411488627
2,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12,1,1.94341100833904,1.6375740818496276
0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,0,0.603929304699254,-1.810717332938529
2,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,1,5.515096878606531,1.708693368768238
0,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,1,3.1437772086724975,-1.7471157476656767
0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,1,3.4679558046543373,-1.7676346077157294
0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11,0,1.1602718726169379,-1.7981750091143653
0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,1,2.7899497449892356,-1.7671218178482335
2,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,0,0.5556918970832379,1.6277853352877705
0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,1,2.5698128886843405,-1.787428832185275
1,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9,2,-3.6293209819110057,-0.17535906141684537
1,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10,2,-2.9953554370268867,-0.16423145782070936
0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11,0,-0.17052905213963243,-1.8199444006343273
2,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11,2,-3.41968791516077,1.5599585382687746
0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,0,1.3266623115464033,-1.8067502687370718
1,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,2,-5.183171548180315,-0.16110334027805565
1,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5,2,-5.525536916099197,-0.15223011584613413
1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6,2,-5.082717384812826,-0.1622565489984659
1,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,2,-6.004243465434512,-0.1498530254062039
0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,1,3.2398115746283724,-1.7794808524888193
2,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13,1,3.0750876919503156,1.6597189419709064
0,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,1,4.501745250951902,-1.7637076050247158
2,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21,1,3.426197129953275,1.6502319006791981
0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,0,0.09171401922555113,-1.8127711314641393
0,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10,0,-0.6282432032075886,-1.8142952844215128
1,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9,2,-2.588226648713742,-0.16292001559837965
0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,0,-0.656999875773126,-1.8213886284692427
0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,0,0.24874430893130683,-1.8386768535626612
2,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17,0,0.1913006618184728,1.5846525487486158
0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,2,-2.2068994766962975,-1.8742650148046973
2,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,1,2.7526581078384202,1.6499636304401133
2,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,1,5.032707443178166,1.6714808305855184
2,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,1,3.0352740304541,1.6511162297912427
0,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29,1,4.368661954595764,-1.7205553777325728
2,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17,0,0.9355417715824943,1.635585112948189
2,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,15,0,0.4598461535926385,1.6452106649279463
0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,0,1.133107687962314,-1.7845373766398516
2,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,0,1.5308067408521484,1.6519735159692563
0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,0,0.8947574349800052,-1.7985769905736344
2,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11,0,0.8051896288389486,1.650484169968345
0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,1,2.3240166554513118,-1.762766586372692
2,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,0,0.1684378705991938,1.6347826161927956
0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,0,1.3846286117236248,-1.786819503339697
2,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,0,1.2054469933635055,1.6679835292662886
2,0.58,0.46,0.13,0.921,0.357,0.181,0.29,13,0,0.7000972876315142,1.6403226148172267
0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,1,2.5768296637570622,-1.7630394410553114
2,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15,1,2.624920572690654,1.6453425860497262
2,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17,1,2.5525551340359827,1.66422064463424
0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,0,1.4353829090028416,-1.81137700251942
0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,1,2.6173144389025156,-1.8061728863901896
0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,0,1.5818437344675342,-1.7946047197528292
0,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11,1,1.7118219515729918,-1.8036249689394175
2,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10,0,1.000255240529599,1.606927190511937
0,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12,0,0.86320355491265,-1.82531841070797
0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23,1,2.648023487668034,-1.8479915279516428
0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,1,2.079160889924003,-1.8501743885556445
0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13,1,2.1186114296324168,-1.813882990576608
0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,1,2.238594246708731,-1.813000036432709
2,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,1,1.7089057221418196,1.6444324083782704
2,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12,0,1.4045329508031765,1.5673306384197045
2,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,1,1.8563298585032908,1.586572059407104
2,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,0,0.9197583312466037,1.6143252542064113
1,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16,0,0.7277330673367554,-0.10489743953541675
1,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,1,2.318254677470915,-0.09844899745278199
0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,0,-1.2852448939597545,-1.8430065930120672
0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,0,-0.4014674208143412,-1.8328254217638227
2,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6,2,-4.434160281504345,1.5561584486578894
